Date,Price,Open,High,Low,Vol.,Change %
03/21/2011,807.92,816.74,817.16,802.67,11.98K,-1.08%
03/18/2011,816.74,796.94,819.69,793.65,62.59K,2.48%
03/17/2011,796.94,795.03,798.43,791.92,20.86K,0.24%
03/16/2011,795.03,798.86,801.87,793.76,20.38K,-0.48%
03/15/2011,798.86,811.19,811.19,796.2,27.96K,-1.52%
03/14/2011,811.19,824.52,828.09,810.06,18.41K,-1.62%
03/11/2011,824.52,828.83,835.56,823.85,11.75K,-0.52%
03/10/2011,828.83,819.89,828.83,810.66,9.45K,1.09%
03/09/2011,819.89,816.92,819.89,808.67,21.49K,0.36%
03/08/2011,816.92,815.59,816.92,808.23,8.63K,0.16%
03/07/2011,815.59,814.14,815.59,808.16,11.45K,0.18%
03/04/2011,814.14,810.74,814.32,804.43,15.94K,0.42%
03/03/2011,810.74,812.61,814.57,798,19.30K,-0.23%
03/02/2011,812.61,815.26,815.26,808.49,6.60K,-0.33%
03/01/2011,815.26,818.83,818.83,812.55,14.82K,-0.44%
02/28/2011,818.83,821.73,822.88,813.99,10.20K,-0.35%
02/25/2011,821.73,821.66,826.1,813.73,10.40K,0.01%
02/24/2011,821.66,830.28,830.28,821.07,19.41K,-1.04%
02/23/2011,830.28,832.98,833.55,827.7,24.68K,-0.32%
02/22/2011,832.98,837.56,837.56,828.81,26.14K,-0.55%
02/21/2011,837.56,848.06,848.06,832.64,17.56K,-1.24%
02/18/2011,848.06,840.6,848.41,840.48,12.22K,0.89%
02/17/2011,840.6,839.53,841.79,833.23,9.24K,0.13%
02/16/2011,839.53,832.05,842.17,829.54,17.02K,0.90%
02/15/2011,832.05,831.01,832.05,827.91,16.10K,0.13%
02/14/2011,831.01,832.52,835.39,829.33,18.61K,-0.18%
02/11/2011,832.52,835.35,836.21,827.55,21.14K,-0.34%
02/10/2011,835.35,846.58,846.58,830.1,18.62K,-1.33%
02/09/2011,846.58,844.15,846.58,835.84,24.99K,0.29%
02/07/2011,844.15,835.05,844.15,826.16,17.70K,1.09%
02/04/2011,835.05,837.32,837.32,828.68,14.16K,-0.27%
02/03/2011,837.32,840.49,841.29,826.02,41.47K,-0.38%
02/02/2011,840.49,839.53,840.49,834.19,25.68K,0.11%
02/01/2011,839.53,835.65,840.5,832.89,34.73K,0.46%
01/31/2011,835.65,845.15,845.15,832.27,19.50K,-1.12%
01/28/2011,845.15,842.79,845.15,835.5,20.75K,0.28%
01/27/2011,842.79,838.67,842.79,835.7,19.46K,0.49%
01/26/2011,838.67,838.68,839.06,832.97,16.53K,0.00%
01/25/2011,838.68,839.25,840.61,835.42,39.45K,-0.07%
01/24/2011,839.25,843.05,844.98,835.68,19.08K,-0.45%
01/21/2011,843.05,843.7,847.68,840.49,30.19K,-0.08%
01/20/2011,843.7,842.03,843.84,836.18,39.01K,0.20%
01/19/2011,842.03,851.24,851.24,839.93,5.67K,-1.08%
01/18/2011,851.24,850.96,851.24,841.06,11.42K,0.03%
01/17/2011,850.96,844.4,850.96,839.61,40.91K,0.78%
01/14/2011,844.4,837.11,846.52,837.11,85.06K,0.87%
01/13/2011,837.11,834.43,837.44,830.91,65.48K,0.32%
01/12/2011,834.43,835,837.1,828.28,29.93K,-0.07%
01/11/2011,835,835,835,825.72,36.90K,0.00%
01/10/2011,835,838.04,838.04,831.17,11.59K,-0.36%
01/07/2011,838.04,844.4,846.12,836.51,13.42K,-0.75%
01/06/2011,844.4,844.37,848.76,844.01,19.86K,0.00%
01/05/2011,844.37,839.76,845.34,839.76,17.75K,0.55%
01/04/2011,839.76,849.35,850.93,839.76,28.43K,-1.13%
01/03/2011,849.35,850.35,860.49,846.98,10.24K,-0.12%
12/30/2010,850.35,844.99,850.82,837.45,22.75K,0.63%
12/29/2010,844.99,835.15,844.99,833.7,22.00K,1.18%
12/28/2010,835.15,838.15,838.45,832.17,17.97K,-0.36%
12/27/2010,838.15,841.57,841.57,833.92,14.97K,-0.41%
12/23/2010,841.57,848.36,848.36,835.92,30.29K,-0.80%
12/22/2010,848.36,852.95,852.95,846.18,17.68K,-0.54%
12/21/2010,852.95,861.34,862.07,840.79,12.19K,-0.97%
12/20/2010,861.34,859.87,862.04,853.9,20.50K,0.17%
12/17/2010,859.87,844.9,859.87,841.27,27.25K,1.77%
12/16/2010,844.9,833.04,844.9,829.48,21.62K,1.42%
12/15/2010,833.04,825.5,837.63,822.85,22.97K,0.91%
12/14/2010,825.5,825.3,827.19,820.96,10.22K,0.02%
12/13/2010,825.3,822.12,825.3,817.68,46.78K,0.39%
12/10/2010,822.12,820.25,825.14,818.69,18.26K,0.23%
12/09/2010,820.25,815.76,823.22,814.96,21.10K,0.55%
12/08/2010,815.76,817.68,822.05,814.66,26.59K,-0.23%
12/07/2010,817.68,823.25,823.25,816.21,24.56K,-0.68%
12/06/2010,823.25,841.42,843.46,821.63,39.54K,-2.08%
12/02/2010,840.73,844.82,844.82,836.17,39.78K,-0.48%
12/01/2010,844.82,842.76,851.57,841.89,28.37K,0.24%
11/30/2010,842.76,840.36,842.98,840.36,49.67K,0.29%
11/29/2010,840.36,849.46,849.46,840.36,11.24K,-1.07%
11/26/2010,849.46,852.82,858.86,849.46,27.53K,-0.39%
11/25/2010,852.82,852.09,854.52,850.82,19.42K,0.09%
11/24/2010,852.09,856.04,858.26,851.65,24.29K,-0.46%
11/23/2010,856.04,859.64,859.64,855.8,28.93K,-0.42%
11/22/2010,859.64,862.39,862.39,857.1,19.68K,-0.32%
11/19/2010,862.39,854.27,862.43,854.27,26.82K,0.95%
11/18/2010,854.27,852.34,854.27,845.06,18.02K,0.23%
11/17/2010,852.34,859.95,859.95,851.62,19.96K,-0.88%
11/16/2010,859.95,854.79,859.95,854.79,30.25K,0.60%
11/15/2010,854.79,849.15,854.79,847.31,28.89K,0.66%
11/12/2010,849.15,849.93,853.42,849.07,20.69K,-0.09%
11/11/2010,849.93,851.96,851.96,846.49,23.71K,-0.24%
11/10/2010,851.96,854.88,854.88,849.18,30.78K,-0.34%
11/09/2010,854.88,857.7,858.07,854.81,13.71K,-0.33%
11/08/2010,857.7,855.32,857.71,848.11,12.43K,0.28%
11/05/2010,855.32,869.3,869.3,852.69,15.26K,-1.61%
11/04/2010,869.3,871.33,879.44,869.3,32.64K,-0.23%
11/03/2010,871.33,868.08,871.74,868.08,11.82K,0.37%
11/02/2010,868.08,865.4,868.08,864.08,16.95K,0.31%
10/29/2010,865.4,854.46,865.4,854.46,27.11K,1.28%
10/28/2010,854.46,845.28,854.46,845.28,78.79K,1.09%
10/27/2010,845.28,840.92,845.28,840.92,18.97K,0.52%
10/26/2010,840.92,845.53,845.53,840.6,12.51K,-0.55%
10/25/2010,845.53,846.05,846.14,844.2,18.48K,-0.06%
10/22/2010,846.05,838.12,846.2,838.12,13.90K,0.95%
10/21/2010,838.12,838.53,838.53,835.49,23.52K,-0.05%
10/20/2010,838.53,837.61,838.53,834.03,18.84K,0.11%
10/19/2010,837.61,837.49,837.77,834.82,13.48K,0.01%
10/18/2010,837.49,833.89,837.51,830.94,9.26K,0.43%
10/15/2010,833.89,831.52,833.89,823.64,26.11K,0.29%
10/14/2010,831.52,827.96,831.79,827.96,20.76K,0.43%
10/13/2010,827.96,822.07,827.96,817.2,49.09K,0.72%
10/12/2010,822.07,818.84,822.49,815.45,18.73K,0.39%
10/11/2010,818.84,811.57,818.9,809.71,19.04K,0.90%
10/08/2010,811.57,809.71,811.57,807.1,18.39K,0.23%
10/07/2010,809.71,809.39,811.52,809.39,30.79K,0.04%
10/06/2010,809.39,806.42,810.49,806.42,20.23K,0.37%
10/05/2010,806.42,814.67,814.67,806.42,18.42K,-1.01%
10/04/2010,814.67,823.96,823.96,811.7,14.87K,-1.13%
10/01/2010,823.96,830.94,830.94,823.03,12.18K,-0.84%
09/30/2010,830.94,833.51,833.69,830.39,42.26K,-0.42%
09/29/2010,834.46,837.58,837.58,832.57,36.21K,-0.37%
09/28/2010,837.58,837.68,837.69,837.52,15.93K,0.35%
09/27/2010,834.62,842.27,842.27,833.99,18.78K,-0.91%
09/24/2010,842.27,845.77,845.77,839.27,13.80K,-0.41%
09/23/2010,845.77,839.52,847.42,839.52,10.96K,0.74%
09/22/2010,839.52,828.87,839.52,828.87,30.85K,1.28%
09/21/2010,828.87,825.98,828.87,825.98,20.04K,0.35%
09/20/2010,825.98,816.2,826.68,816.2,5.32K,1.20%
09/17/2010,816.2,812.29,816.2,809.24,17.56K,0.48%
09/16/2010,812.29,811.64,812.93,811.55,22.53K,0.08%
09/15/2010,811.64,808.59,811.79,808.05,5.25K,0.38%
09/14/2010,808.59,809.44,809.44,807.49,36.12K,-0.11%
09/13/2010,809.44,810.4,812.24,809.35,5.53K,-0.12%
09/10/2010,810.4,809,812.69,803.46,25.78K,0.17%
09/09/2010,809,809.26,812.16,808.28,6.54K,-0.03%
09/08/2010,809.26,815.95,815.95,809.26,6.45K,-0.82%
09/07/2010,815.95,821.14,821.14,815.48,4.30K,-0.63%
09/06/2010,821.14,820.66,821.16,818.09,1.00K,0.06%
09/03/2010,820.66,819.02,821.92,817.58,7.37K,0.20%
09/02/2010,819.02,820.22,823.58,818.87,12.36K,-0.15%
09/01/2010,820.22,818.46,820.46,812.41,24.94K,0.22%
08/31/2010,818.46,819.08,820.76,817.08,3.70K,-0.08%
08/30/2010,819.08,823.26,823.26,819.08,2.15K,-0.51%
08/27/2010,823.26,821.8,824.04,821.59,13.51K,0.18%
08/26/2010,821.8,821.59,822.05,820.47,6.29K,0.03%
08/25/2010,821.59,819.72,821.59,814.54,4.09K,0.23%
08/24/2010,819.72,823.06,823.06,817.48,1.57K,-0.41%
08/23/2010,823.06,822.62,826.38,821.59,3.49K,0.05%
08/20/2010,822.62,823.67,826.18,822.62,2.21K,-0.13%
08/19/2010,823.67,821.07,825.09,821.07,5.28K,0.32%
08/18/2010,821.07,815.62,821.07,813.8,6.37K,0.67%
08/17/2010,815.62,815.05,816.26,813.07,18.22K,0.07%
08/16/2010,815.05,813.76,818.33,813.76,2.22K,0.16%
08/13/2010,813.76,810.84,813.76,809.01,7.04K,0.36%
08/12/2010,810.84,815.66,815.66,809.19,5.24K,-0.59%
08/11/2010,815.66,817.82,821.33,814.25,12.41K,-0.26%
08/10/2010,817.82,822.34,822.34,817.6,0.95K,-0.55%
08/09/2010,822.34,831.07,831.07,821.23,1.25K,-1.05%
08/06/2010,831.07,820.45,833.12,820.45,6.35K,1.29%
08/05/2010,820.45,818.89,820.45,816.97,12.26K,0.19%
08/04/2010,818.89,818.77,820.78,813.85,4.94K,0.01%
08/03/2010,818.77,817.75,819.44,817.34,5.42K,0.12%
08/02/2010,817.75,816.3,818.24,813.79,5.50K,0.52%
07/30/2010,813.48,817.49,819.75,811.81,4.35K,-0.49%
07/29/2010,817.49,817.87,818.12,814.18,3.33K,-0.05%
07/28/2010,817.87,814.61,822.01,814.61,10.93K,0.40%
07/27/2010,814.61,813.94,817.26,809.51,20.16K,0.08%
07/26/2010,813.94,819.73,819.73,813.94,3.82K,-0.71%
07/23/2010,819.73,817.47,821.44,817.47,7.11K,0.28%
07/22/2010,817.47,821.87,821.87,817.47,7.11K,-0.54%
07/21/2010,821.87,827.92,827.92,819.73,,-0.73%
07/20/2010,827.92,831.52,832.85,827.92,5.99K,-0.43%
07/19/2010,831.52,837.44,837.44,830.91,2.31K,-0.71%
07/16/2010,837.44,840.4,841.58,837.42,25.15K,-0.35%
07/15/2010,840.4,850.46,850.46,837.5,2.55K,-1.18%
07/14/2010,850.46,846.44,853.03,846.44,6.57K,0.47%
07/13/2010,846.44,845.97,850.73,845.03,13.19K,0.06%
07/12/2010,845.97,847.85,852.03,844.04,22.44K,-0.22%
07/09/2010,847.85,844.06,847.87,844.06,15.37K,0.45%
07/08/2010,844.06,844.26,844.76,840.86,30.40K,-0.02%
07/07/2010,844.26,853.82,853.82,844.26,5.34K,-1.12%
07/06/2010,853.82,864.53,864.53,853.79,9.91K,-1.24%
07/05/2010,864.53,870.1,870.1,861.68,1.67K,-0.64%
07/02/2010,870.1,880.49,880.49,869.64,2.18K,-1.18%
07/01/2010,880.49,880.02,880.49,875.58,9.74K,0.05%
06/30/2010,880.02,877.05,880.11,873.33,4.72K,0.34%
06/29/2010,877.05,887.51,887.51,876.66,2.88K,-1.18%
06/28/2010,887.51,891.54,891.54,884.92,5.67K,-0.45%
06/24/2010,891.54,890.61,891.94,886.92,9.34K,0.10%
06/23/2010,890.61,873.21,890.74,870.46,20.96K,1.99%
06/22/2010,873.21,873.83,876.05,868.75,31.72K,-0.07%
06/21/2010,873.83,870.55,877.58,870.55,2.55K,0.38%
06/18/2010,870.55,882.72,882.72,869.34,2.62K,-1.38%
06/17/2010,882.72,881.95,883.05,875.61,1.82K,0.09%
06/16/2010,881.95,862.91,882.28,862.91,29.56K,2.21%
06/15/2010,862.91,861.22,863.26,859.03,3.80K,0.20%
06/14/2010,861.22,860.25,862.31,856.48,26.70K,0.11%
06/11/2010,860.25,858.52,863.22,857.68,2.81K,0.20%
06/10/2010,858.52,853.31,858.52,848.87,4.72K,0.61%
06/09/2010,853.31,861.73,861.73,853.31,4.85K,-0.98%
06/08/2010,861.73,865.11,867.39,861.26,1.78K,-0.39%
06/07/2010,865.11,879.53,879.53,865.04,7.34K,-1.64%
06/04/2010,879.53,879.57,882.32,877.39,22.19K,0.00%
06/03/2010,879.57,879.06,880.99,877.15,10.73K,0.06%
06/02/2010,879.06,882.09,882.18,878.66,22.02K,-0.34%
06/01/2010,882.09,882.66,888.35,882.09,14.09K,-0.06%
05/31/2010,882.66,881.08,883.12,880.9,5.54K,0.18%
05/28/2010,881.08,881.61,881.61,874.73,,-0.06%
05/27/2010,881.61,874.21,881.76,873.3,,0.85%
05/26/2010,874.21,872.88,875.59,872.05,29.59K,0.15%
05/25/2010,872.88,881.33,881.33,872.85,21.27K,-0.96%
05/24/2010,881.33,885.23,885.23,879.87,24.01K,-0.44%
05/21/2010,885.23,892.32,892.65,884.11,32.54K,-0.79%
05/20/2010,892.32,891.27,892.33,882.63,51.32K,0.12%
05/19/2010,891.27,904.37,904.37,889.95,21.41K,-1.45%
05/18/2010,904.37,917.92,917.92,904.32,23.69K,-1.43%
05/17/2010,917.47,925.75,925.75,917.4,16.85K,-0.89%
05/14/2010,925.75,925,926.91,924.58,20.90K,0.08%
05/13/2010,925,921.23,926.28,921.07,17.99K,0.41%
05/12/2010,921.23,927.54,927.54,920.36,17.75K,-0.68%
05/11/2010,927.54,923.47,929.44,923.47,21.95K,0.44%
05/10/2010,923.47,902.64,923.47,902.64,18.81K,2.31%
05/07/2010,902.64,930.93,930.93,892.34,27.28K,-3.04%
05/06/2010,930.93,940.73,940.73,930.15,16.70K,-1.04%
05/05/2010,940.73,958.35,958.35,940.69,12.29K,-1.84%
05/04/2010,958.35,948.75,961.66,948.75,20.05K,1.01%
05/03/2010,948.75,954.01,954.01,948.34,4.46K,-0.55%
04/30/2010,954.01,954.05,954.05,949.35,8.13K,0.00%
04/29/2010,954.05,960.27,960.27,949.41,24.20K,-0.65%
04/28/2010,960.27,960.22,962.94,959.26,13.34K,0.01%
04/26/2010,960.22,958.57,960.22,955.31,7.13K,0.17%
04/23/2010,958.57,956.79,958.63,953.31,6.97K,0.19%
04/22/2010,956.79,956.2,956.83,954.98,11.02K,0.06%
04/21/2010,956.2,959.67,964.71,956.2,8.61K,-0.36%
04/20/2010,959.67,956.9,959.67,953.67,18.23K,0.29%
04/19/2010,956.9,964.65,964.65,956.13,11.95K,-0.80%
04/16/2010,964.65,967.42,967.42,963.28,21.43K,-0.29%
04/15/2010,967.42,963.68,969.43,963.68,26.91K,0.39%
04/14/2010,963.68,970.78,970.78,959.92,14.91K,-0.73%
04/13/2010,970.78,974.56,975.1,968.73,27.36K,-0.39%
04/12/2010,974.56,976.91,976.91,971.78,38.85K,-0.24%
04/09/2010,976.91,972.51,976.91,969.01,29.96K,0.45%
04/08/2010,972.51,968.23,973.07,961.59,34.32K,0.44%
04/07/2010,968.23,963.82,968.23,958.56,58.72K,0.46%
04/06/2010,963.82,974.99,974.99,963.03,22.42K,-1.15%
04/01/2010,974.99,965.95,980.27,965.95,37.81K,0.94%
03/31/2010,965.9,949.11,965.95,949.11,105.66K,1.77%
03/30/2010,949.11,951.55,951.55,945.62,44.71K,-0.26%
03/29/2010,951.55,955.63,957.48,948.79,21.75K,-0.43%
03/26/2010,955.63,954.91,955.72,947.85,20.83K,0.08%
03/25/2010,954.91,962.79,962.79,951.39,22.36K,-0.82%
03/24/2010,962.79,960.5,963.31,958.21,14.41K,0.24%
03/23/2010,960.5,952.53,960.5,952.53,26.57K,0.84%
03/22/2010,952.53,951.89,952.53,945.17,48.88K,0.07%
03/19/2010,951.89,948.98,954.5,948.98,38.30K,0.31%
03/18/2010,948.98,943.55,948.98,943.55,36.02K,0.58%
03/17/2010,943.55,938.42,943.88,936.44,32.06K,0.55%
03/16/2010,938.42,931.57,938.42,931.41,18.27K,0.74%
03/15/2010,931.57,930.75,931.68,927.61,18.01K,0.09%
03/12/2010,930.75,923.83,933.4,922.34,7.89K,0.75%
03/11/2010,923.83,916.45,923.83,916.45,15.15K,0.79%
03/10/2010,916.55,924.18,924.18,916.31,21.64K,-0.83%
03/09/2010,924.18,932.73,932.73,924.13,18.41K,-0.92%
03/08/2010,932.73,936.17,936.4,929.38,6.42K,-0.37%
03/05/2010,936.17,937.03,941.3,936.17,18.69K,-0.09%
03/04/2010,937.03,938.08,938.15,933.86,31.52K,-0.11%
03/03/2010,938.08,947.38,949.26,937.26,9.33K,-0.98%
03/02/2010,947.38,956.44,956.44,944.87,13.58K,-0.95%
03/01/2010,956.44,960.01,966.06,955.89,8.43K,-0.37%
02/26/2010,960.01,972.99,972.99,960.01,15.70K,-1.33%
02/25/2010,972.99,978.44,978.44,972.83,6.78K,-0.56%
02/24/2010,978.44,974.14,978.59,968.09,23.97K,0.44%
02/23/2010,974.14,978.24,978.24,971,17.27K,-0.42%
02/22/2010,978.24,981.01,984.65,978.24,13.93K,-0.28%
02/19/2010,981.01,982.82,984.92,981.01,17.97K,-0.18%
02/18/2010,982.82,990.39,990.39,982.78,15.40K,-0.76%
02/17/2010,990.39,998.29,999.03,990.39,23.18K,-0.79%
02/16/2010,998.29,996.01,999.17,995.73,5.06K,0.23%
02/15/2010,996.01,1000.82,1000.82,994.41,7.38K,-0.48%
02/12/2010,1000.82,996.8,1000.92,995,12.29K,0.40%
02/11/2010,996.8,993.3,997.58,989.14,10.34K,0.35%
02/10/2010,993.3,988.68,993.3,986.65,18.08K,0.47%
02/09/2010,988.68,988.11,990.93,987.32,21.71K,0.06%
02/05/2010,988.11,993.64,993.64,986.89,13.04K,-0.56%
02/04/2010,993.64,989.94,994.74,989.94,36.34K,0.37%
02/03/2010,989.94,987.46,989.94,983.95,9.40K,0.25%
02/02/2010,987.46,996.3,996.3,980.45,22.15K,-0.89%
02/01/2010,996.3,999.76,999.76,994.09,4.28K,-0.35%
01/29/2010,999.76,1001.9,1001.9,999.54,13.68K,-0.21%
01/28/2010,1001.9,1005.46,1006.35,1000.88,30.40K,-0.35%
01/27/2010,1005.46,1007.51,1007.51,1000.73,9.37K,-0.20%
01/26/2010,1007.51,1009.27,1011.93,1006.75,18.49K,-0.17%
01/25/2010,1009.27,1007.41,1010.16,1007.41,22.11K,0.18%
01/22/2010,1007.41,1003.12,1007.63,1000.95,20.37K,0.43%
01/21/2010,1003.12,1006.8,1008.07,1001.44,42.32K,-0.37%
01/20/2010,1006.8,1004.51,1006.9,1000.41,28.61K,0.23%
01/19/2010,1004.51,1004.61,1005.52,1004.29,44.91K,-0.01%
01/18/2010,1004.61,1007.36,1008.37,1004.61,14.51K,-0.27%
01/15/2010,1007.36,1006.77,1008.31,1003.64,13.13K,0.06%
01/14/2010,1006.77,1012.71,1012.71,1006.68,14.59K,-0.59%
01/13/2010,1012.71,1011.61,1012.99,1006.04,42.68K,0.11%
01/12/2010,1011.61,1014.23,1016.19,1011.6,10.18K,-0.26%
01/11/2010,1014.23,1010.81,1014.23,1000.64,15.97K,0.34%
01/08/2010,1010.81,1012,1012,1004.78,28.96K,-0.12%
01/07/2010,1012,1016.36,1020.79,1012,24.80K,-0.43%
01/06/2010,1016.36,1020.62,1027.84,1016.34,32.83K,-0.42%
01/05/2010,1020.62,999.65,1020.95,999.65,21.58K,2.10%
01/04/2010,999.65,982.67,999.65,982.67,7.38K,1.73%
12/30/2009,982.67,975.27,983.78,974.14,14.57K,0.76%
12/29/2009,975.27,978.36,978.36,972.56,63.41K,-0.32%
12/28/2009,978.36,986.63,987.1,978.36,,-0.84%
12/23/2009,986.63,977.52,988.76,977.4,60.28K,0.93%
12/22/2009,977.52,976.56,977.52,973.37,54.17K,0.10%
12/21/2009,976.56,980.35,982.4,976.56,14.54K,-0.34%
12/18/2009,979.93,971.45,980.35,971.45,42.28K,0.87%
12/17/2009,971.45,973.88,973.88,965.44,21.25K,-0.25%
12/16/2009,973.88,980.76,981.81,973.87,12.68K,-0.70%
12/15/2009,980.76,981.7,986.57,980.11,12.97K,-0.10%
12/14/2009,981.7,981.92,984.83,980.98,86.80K,-0.04%
12/11/2009,982.08,988.63,988.63,981.67,27.97K,-0.66%
12/10/2009,988.63,1000.04,1000.04,988.62,14.45K,-1.14%
12/09/2009,1000.04,1003.58,1006.01,999.34,17.09K,-0.35%
12/08/2009,1003.58,1010.59,1010.59,1001.64,10.58K,-0.69%
12/07/2009,1010.59,1010.82,1011.68,1007.69,13.05K,-0.02%
12/04/2009,1010.82,1020.89,1020.89,1009.96,7.68K,-0.99%
12/03/2009,1020.89,1021.22,1027.39,1020.84,19.92K,-0.03%
12/02/2009,1021.22,1013.16,1021.81,1013.16,36.89K,0.80%
12/01/2009,1013.16,1006.83,1013.16,1005.22,34.07K,0.63%
11/30/2009,1006.83,1008.42,1009.01,1004.6,23.31K,-0.16%
11/27/2009,1008.42,1011.94,1011.94,1007.17,14.76K,-0.35%
11/26/2009,1011.94,1016.61,1016.61,1008.1,9.58K,-0.46%
11/25/2009,1016.61,1019.29,1020.52,1015.01,30.22K,-0.26%
11/24/2009,1019.29,1027.73,1027.73,1018.04,18.44K,-0.82%
11/23/2009,1027.73,1031.54,1033.35,1027.7,11.29K,-0.37%
11/20/2009,1031.54,1038.77,1038.77,1031.42,10.30K,-0.70%
11/19/2009,1038.77,1038.48,1043.72,1038.48,12.05K,0.03%
11/18/2009,1038.48,1044.69,1044.69,1038.48,11.03K,-0.59%
11/17/2009,1044.69,1058.62,1058.62,1044.2,10.59K,-1.32%
11/16/2009,1058.62,1060.62,1060.64,1057.89,21.01K,-0.19%
11/13/2009,1060.62,1054.06,1060.95,1053.81,15.78K,0.62%
11/12/2009,1054.06,1052.03,1056.33,1051.77,8.93K,0.19%
11/11/2009,1052.03,1054.47,1055.67,1050.82,14.89K,-0.23%
11/10/2009,1054.47,1054.88,1055.13,1051.54,11.10K,-0.04%
11/09/2009,1054.88,1053.2,1058.91,1053.2,16.18K,0.16%
11/06/2009,1053.2,1046.65,1054.33,1045.05,25.46K,0.63%
11/05/2009,1046.65,1050.3,1050.3,1045.02,17.33K,-0.35%
11/04/2009,1050.3,1043.97,1051.15,1043.97,18.94K,0.61%
11/03/2009,1043.97,1051.17,1051.17,1043.97,11.88K,-0.68%
11/02/2009,1051.17,1059.23,1059.23,1051.17,14.41K,-0.76%
10/30/2009,1059.23,1043.35,1059.26,1043.35,22.86K,1.52%
10/29/2009,1043.35,1041.2,1043.35,1032.34,27.67K,0.21%
10/28/2009,1041.2,1043.78,1043.78,1035.75,27.08K,-0.25%
10/27/2009,1043.78,1062.25,1062.25,1041.78,35.83K,-1.74%
10/26/2009,1062.25,1072.01,1072.01,1060.72,22.95K,-0.91%
10/23/2009,1072.01,1070.6,1076.68,1070.6,65.77K,0.13%
10/22/2009,1070.6,1083.36,1083.36,1069.84,29.26K,-1.18%
10/21/2009,1083.36,1101.91,1101.91,1083.36,21.76K,-1.68%
10/20/2009,1101.91,1113.58,1113.58,1101.65,57.30K,-1.05%
10/19/2009,1113.58,1127.23,1127.23,1111.46,22.56K,-1.21%
10/16/2009,1127.23,1122.43,1137.92,1122.43,27.29K,0.43%
10/15/2009,1122.43,1101.32,1122.66,1101.32,77.33K,1.92%
10/14/2009,1101.32,1091.88,1101.33,1091.37,48.29K,0.86%
10/13/2009,1091.88,1092.22,1093.75,1090.85,46.78K,-0.03%
10/12/2009,1092.22,1089.16,1096.8,1087.51,24.02K,0.28%
10/09/2009,1089.16,1081.4,1090.29,1080.6,29.48K,0.72%
10/08/2009,1081.4,1074.03,1082.71,1074.03,32.86K,0.69%
10/07/2009,1074.03,1064.67,1074.03,1064.47,42.38K,0.88%
10/06/2009,1064.67,1055.84,1064.67,1055.84,37.17K,0.84%
10/05/2009,1055.84,1056.36,1056.36,1052.81,19.69K,-0.05%
10/02/2009,1056.36,1067.76,1067.76,1055.91,29.71K,-1.07%
10/01/2009,1067.76,1058.21,1067.76,1057.15,27.51K,0.90%
09/30/2009,1058.21,1050.69,1058.3,1050.69,39.12K,0.72%
09/29/2009,1050.69,1048.39,1050.69,1046.24,45.06K,0.22%
09/28/2009,1048.39,1051.55,1051.63,1045.51,13.25K,-0.30%
09/25/2009,1051.55,1053.31,1054.92,1050.9,20.21K,-0.17%
09/24/2009,1053.31,1066.79,1066.79,1049.02,18.25K,-1.26%
09/23/2009,1066.79,1064.65,1068.05,1062.57,38.33K,0.20%
09/22/2009,1064.65,1074.93,1074.93,1064.65,27.02K,-0.96%
09/21/2009,1074.93,1076.34,1080.2,1074.74,25.30K,-0.13%
09/18/2009,1076.34,1062.2,1076.36,1061.05,42.20K,1.33%
09/17/2009,1062.2,1052.76,1062.74,1052.76,23.38K,0.90%
09/16/2009,1052.76,1047.86,1052.76,1046.8,17.61K,0.47%
09/15/2009,1047.86,1052.06,1052.06,1045.18,18.36K,-0.40%
09/14/2009,1052.06,1048.38,1055.39,1048.36,17.69K,0.35%
09/11/2009,1048.38,1038.47,1048.52,1037.28,51.94K,0.95%
09/10/2009,1038.47,1032.29,1038.47,1031.86,35.69K,0.60%
09/09/2009,1032.29,1027.94,1032.29,1026.18,63.31K,0.42%
09/08/2009,1027.94,1026.44,1027.94,1024.44,11.02K,0.15%
09/07/2009,1026.44,1023.92,1026.59,1023.92,11.43K,0.25%
09/04/2009,1023.92,1017.76,1024.72,1017.08,27.04K,0.61%
09/03/2009,1017.76,1025.35,1025.35,1016.62,21.24K,-0.74%
09/02/2009,1025.35,1030.43,1030.43,1020.69,33.47K,-0.49%
09/01/2009,1030.43,1026.73,1030.6,1026.14,30.87K,0.36%
08/31/2009,1026.73,1024.03,1027.76,1022.39,50.81K,0.26%
08/28/2009,1024.03,1023.99,1025.83,1021.32,14.46K,0.00%
08/27/2009,1023.99,1030.4,1030.4,1019.91,71.81K,-0.62%
08/26/2009,1030.4,1035.57,1035.57,1030.4,23.55K,-0.50%
08/25/2009,1035.57,1044.32,1044.32,1032.77,18.70K,-0.84%
08/24/2009,1044.32,1037.95,1047.38,1037.95,27.85K,0.61%
08/21/2009,1037.95,1031.56,1037.95,1031.56,15.29K,0.62%
08/20/2009,1031.56,1024.32,1031.56,1023.48,621.40K,0.71%
08/19/2009,1024.32,1024.58,1024.58,1015.72,11.52K,-0.03%
08/18/2009,1024.58,1016.4,1025.74,1016.4,10.27K,0.80%
08/17/2009,1016.4,1021.1,1021.1,1013.87,12.04K,-0.46%
08/14/2009,1021.1,1019.79,1024.1,1017.85,104.70K,0.13%
08/13/2009,1019.79,1013.91,1019.95,1013.65,460.23K,0.58%
08/12/2009,1013.91,1028.99,1028.99,1013.53,12.81K,-1.47%
